id,name,highway,public_tra,operator,shelter,bus,route_ref,network,bench,wheelchair,amenity,railway,website,train,covered,line,route,alt_name,ferry,contact_we,opening_ho,contact_ph,email,contact_mo,station,aeroway,contact_em,contact_fa,official_n,lat,lon,COD_RIP,COD_REG,COD_PROV,COD_CM,COD_PCM,DEN_PROV,DEN_CM,DEN_PCM,SIGLA,Shape_Leng,Shape_Area
4818872062.00000,Camping Moosbauer,,,,,,,,,,bicycle_rental,,,,,,,,,,,,,,,,,,,46.5035216,11.299212,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4850148535.00000,Forsthof,bus_stop,,SAD,no,,245,,no,,,,,,,,,,,,,,,,,,,,,46.6110827,11.1214375,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4850148536.00000,Forsthof,bus_stop,,SAD,no,,245,,no,,,,,,,,,,,,,,,,,,,,,46.6109067,11.1214563,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4876731200.00000,Wiesen Rathaus - Prati Municipio,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8999853,11.4625032,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4876731201.00000,Wiesen Rathaus - Prati Municipio,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8998644,11.4622296,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4888262067.00000,Kortsch Haus der Dorfgemeinschaft - Corces Casa della Cultura,bus_stop,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.62977,10.7556179,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4888262069.00000,Kortsch Haus der Dorfgemeinschaft - Corces Casa della Cultura,,platform,,no,,,,,,,,,,,,,,,,,,,,,,,,,46.6298125,10.7556293,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4890371996.00000,Krankenhaus - Ospedale,,platform,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.6285572,10.7767966,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4890371997.00000,Urtl,bus_stop,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6263682,10.7784714,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4890371998.00000,Urtl,,platform,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.6264085,10.7784945,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4890371999.00000,Tinzlstraße - Via Tinzl,,platform,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.626624,10.7778829,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4890372002.00000,"Schlanders, Kulturhaus - Slandro, Casa della Cultura",,platform,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,46.6262437,10.7727572,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4890372013.00000,Schlanders Bahnhof - Silandro Stazione,,platform,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.6264587,10.7668483,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4890372014.00000,Schlanders Bahnhof - Silandro Stazione,,platform,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.6264933,10.766788,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4908367783.00000,"Bahnhof, 211",bus_stop,platform,,,,,,,,,,,,,,,,,,,,,,,,,,,46.6738285,11.1491909,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4909971208.00000,"St. Martin, Außerdorf",bus_stop,platform,SAD,yes,,,,yes,,,,https://www.sii.bz.it/de/siipdfOldtimetables,,,,,,,,,,,,,,,,,46.7803267,11.2267234,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4940449507.00000,Wierer,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6837777,11.6415639,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4945705519.00000,Rifugio Passo Fedaia,bus_stop,platform,Dolomitibus,,,,Dolomitibus,,,,,,,,,,,,,,,,,,,,,,46.4537959,11.8884147,2,5,25,0,25,Belluno,-,Belluno,BL,444084.18849,3609982086.13000
4950994622.00000,Haltestelle Burgfrieden Kinderdorf Citybus,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.7159537,11.646489,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4954318121.00000,Larch,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.8686466,11.2886496,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4970181876.00000,Wegermühlen (451),bus_stop,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,46.8950191,11.82387,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4970318160.00000,Wassermannbrücke (451),bus_stop,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,46.8930276,11.833852,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4970318161.00000,Wegermühlen (451),bus_stop,,,,,,,no,,,,,,no,,,,,,,,,,,,,,,46.8951675,11.8236793,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
4970329440.00000,Wassermannbrücke (451),bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,46.8935659,11.8325531,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5003047277.00000,Gewerbezone Giessen - Zona produttiva Giessen,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.5528737,11.2131855,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5003047278.00000,Lichtenburg,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.5492567,11.2102707,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5003047279.00000,Lichtenburg,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.5489932,11.2100513,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5003047302.00000,Feuerwehr - Vigili del Fuoco,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.5433576,11.2059769,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5022981109.00000,Pretz,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9050632,11.446671,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5022981110.00000,Pretz,bus_stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.9046481,11.4461124,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5039569233.00000,Arco Piazza Italia,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,45.9194709,10.8913219,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
5039569234.00000,Caneve,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,45.9167255,10.8921825,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
5039586014.00000,Varignano,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,45.9183072,10.8615691,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
5039586015.00000,Varignano,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,45.9182907,10.8616436,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
5039586016.00000,Varignano Via Grazie/Veneto,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,45.9161516,10.8586687,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
5039586017.00000,Varignano Via Grazie/Veneto,bus_stop,,,no,,,,no,,,,,,,,,,,,,,,,,,,,,45.9162448,10.8588944,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
5040634980.00000,Caneve,bus_stop,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,45.9167765,10.8922299,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
5043772961.00000,"Daunëi, Daniel",bus_stop,platform,,,yes,,Verkehrsverbund Südtirol/Trasporto integrato Alto Adige,,,,,,,,,,,,,,,,,,,,,,46.5625368,11.7539421,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5043772962.00000,"Daunëi, Sciuz",bus_stop,platform,,,yes,,Verkehrsverbund Südtirol/Trasporto integrato Alto Adige,,,,,,,,,,,,,,,,,,,,,,46.5650845,11.7507771,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5059538278.00000,Classictours,,,,,,,,,,car_rental,,,,,,,,,,,,,+39 377 430 5161,,,,,,46.6954512,11.1947579,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5059596870.00000,Taxi Haller,,,,,,,,,,taxi,,,,,,,,,,,+39 0473 945 975,,+39 347 165 0483,,,,,,46.7017133,11.2040152,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5059789658.00000,Taxi Prunner,,,,,,,,,,taxi,,,,,,,,,,,,,+39 335 564 2475,,,,,,46.6729902,11.1904229,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5070543468.00000,"Partschins, Birkenwald - Parcines, Birkenwald",bus_stop,platform,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6923248,11.0539109,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5070819811.00000,"Rabland, Lahnstraße - Rablà, Via Lahn",bus_stop,platform,SAD,,,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6726465,11.0604579,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5071238330.00000,"Partschins, Parkdeck - Parcines, Parcheggio",bus_stop,platform,SAD,,yes,265,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6835155,11.0750367,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5075327679.00000,Castel Firmiano - Schloss Sigmundskron,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.4783062,11.3017389,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5084635526.00000,"Rabland, Raika - Rablà, Raika",,stop_position,SAD,,,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6701723,11.0619385,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5084636309.00000,"Rabland, Lahnstraße - Rablà, Via Lahn",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6726296,11.0604245,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5084640370.00000,"Rabland, Sportzentrum - Rablà, Centro sportivo",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6775699,11.0621029,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5084650475.00000,"Partschins, Texelbahn - Parcines, Funivia Texel",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6793034,11.0648432,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5084650476.00000,"Partschins, Parkdeck - Parcines, Parcheggio",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6834953,11.0750107,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085499999.00000,Bahnhof Marling - Stazione Marlengo,bus_stop,platform,SASA,yes,,,Südtiroler Verkehrsverbund,yes,,,,,,,,,,,,,,,,,,,,,46.6643739,11.1385656,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085585220.00000,"Marling, Steindl",,stop_position,SASA,,yes,,Südtiroler Verkehrsverbund,,,,,,,,,,,,,,,,,,,,,,46.6589924,11.1403462,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085654593.00000,"Marling, Krautsamer",,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6511652,11.1426169,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085664077.00000,"Marling, Tiefacker",,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6480744,11.1447369,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085670830.00000,"Marling, Gewerbezone",,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6525779,11.1468597,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085670831.00000,"Marling, Gewerbezone",bus_stop,platform,SASA,yes,,,Verkehrsverbund Südtirol,yes,,,,,,,,,,,,,,,,,,,,,46.6525837,11.1469371,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085945346.00000,Marlinger Brücke - Ponte Marlengo,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6578671,11.1449218,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085955403.00000,Bahnhof Untermais - Stazione Maia Bassa,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6562415,11.1488917,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085966467.00000,Borgo Andreina,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6552933,11.1500532,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5085970856.00000,Pobitzer-Mühle - Molino Pobitzer,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6527113,11.1541538,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5086405304.00000,Luis-Zuegg-Schule - Scuola Luis Zuegg,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.651902,11.1585052,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5086436063.00000,Max-Valier-Straße - Via Max Valier,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6521578,11.1613927,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5086445687.00000,Zipperle,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6546247,11.16161,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5086466963.00000,Angerweg - Via dei Frutteti,,stop_position,SASA,,yes,,Verkehrsverbund,,,,,,,,,,,,,,,,,,,,,,46.6575024,11.1620212,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5086536311.00000,Kasernenstraße - Via Caserme,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6599375,11.1604521,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5086555623.00000,Altersheim - Casa di Riposo,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6611732,11.1582926,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5086584462.00000,Tennis,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6636553,11.1592211,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5086599335.00000,Piave Straße - Via Piave,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.666203,11.1585616,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5094450136.00000,Castel Firmiano - Schloss Sigmundskron,bus_stop,,SAD,,,,,,,,,,,,,,,,,,,,,,,,,,46.4780055,11.302633,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5104203295.00000,Nischler Sand,bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6944217,10.9274174,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5104203301.00000,Raindl,bus_stop,platform,SAD,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.715198,10.8808838,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105332327.00000,"Rabland, Bahnhof - Rablà, Stazione",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6665267,11.0686504,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105482346.00000,"Partschins, Bauhof - Parcines, Cantiere Comunale",bus_stop,platform,SAD,,,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6845152,11.0719555,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105489310.00000,"Partschins, Bauhof - Parcines, Cantiere Comunale",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6844789,11.0719635,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105515322.00000,Salten,,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6869919,11.0634143,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105612871.00000,Partschinser Wasserfall - Cascata di Parcines,bus_stop,platform,SAD,,,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6946146,11.0494457,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105619267.00000,Partschinser Wasserfall - Cascata di Parcines,,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6946435,11.0494541,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105659426.00000,Partschinser Wasserfall - Cascata di Parcines,,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.694641,11.0494678,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105668688.00000,"Partschins, Birkenwald - Parcines, Birkenwald",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6920342,11.0544009,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105682458.00000,"Partschins, Abzwg. Tabland - Parcines, Bivio Tablá",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6897495,11.060133,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105788890.00000,"Rabland, Sportzentrum - Rablà, Centro sportivo",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6770348,11.0617245,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5105822797.00000,"Rabland, Tourismusbüro - Rablà, Ufficio Turistico",,stop_position,SAD,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6704052,11.0629138,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5107666699.00000,"Töll - Tel, Edelweiss",,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6789571,11.0882457,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5107679719.00000,Töll Schleuse - Tel Chiusa,bus_stop,platform,SASA,,,,Verkehrsverbund Südtirol,,,,,,,,,,Marlinger Waalweg,,,,,,,,,,,,46.6803369,11.0919165,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5107752348.00000,Sessellift Vellau - Seggiovia Velloi,bus_stop,platform,"SASA;SAD",no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6856831,11.1139869,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5110499967.00000,Thalguter Straße - Via Thalguter,bus_stop,platform,SASA,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6805352,11.1251479,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5110534062.00000,Weingartnerstraße - Via Weingartner,,stop_position,SAS,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6791879,11.1268479,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5110542605.00000,"Algund, Bahnhof - Stazione Lagundo",,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6794314,11.1306777,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5111297390.00000,Bahnhof Töll - Stazione Tel,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6730032,11.0817925,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5111396248.00000,Einkaufszentrum - Centro Commerciale,,stop_position,SAS,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6796248,11.1339465,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5113461084.00000,Goethe Straße,,stop_position,"SASA;SAD",,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6762597,11.1506862,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5113465803.00000,Lackner,,stop_position,"SASA;SAD",,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6774945,11.1463108,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5117253521.00000,Bresssanone/Varna,bus_stop,platform,flixbus,,,,,,,,,,,,,,,,,,,,,,,,,,46.7639738,11.6429437,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5120159239.00000,Le Frate,bus_stop,platform,DolomitiBus,,,,DolomitiBus,,,,,,,,,,,,,,,,,,,,,,46.3599597,11.848033,2,5,25,0,25,Belluno,-,Belluno,BL,444084.18849,3609982086.13000
5120159248.00000,Zingari,bus_stop,platform,"Dolomitibus;Trentino Trasporti",,,,"Dolomitibus;Trentino Trasporti",,,,,,,,,,,,,,,,,,,,,,46.3762604,11.8205362,2,5,25,0,25,Belluno,-,Belluno,BL,444084.18849,3609982086.13000
5120159249.00000,Bivio Valfreda,bus_stop,platform,"Dolomitibus;Trentino Trasporti",,,,"Dolomitibus;Trentino Trasporti",,,,,,,,,,,,,,,,,,,,,,46.3788652,11.8138513,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
5123003091.00000,Fango,bus_stop,platform,"Dolomitibus, Trentino Trasporti",,,,"Dolomitibus, Trentino Trasorti",,,,,,,,,,,,,,,,,,,,,,46.3691051,11.7288976,2,4,22,0,22,Trento,-,Trento,TN,642828.09583,6206864085.34000
5137999383.00000,Krankenhaus,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6758833,11.1523425,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5138065275.00000,Alpinistraße,,stop_position,"SASA;SAD",,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6749932,11.1563378,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5138075783.00000,Rennweg,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6710953,11.1594533,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5138089668.00000,Kaiserhof,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6712467,11.1532907,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5138156762.00000,"Bahnhof, 213",bus_stop,platform,SASA,,,,Südtiroler Verkehrsverbund,yes,,,,,,,,,,,,,,,,,,,,,46.6729886,11.149915,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5138156763.00000,"Meran, Bahnhof",,stop_position,SASA,,yes,,Südtiroler Verkehrsverbund,,,,,,,,,,,,,,,,,,,,,,46.6730314,11.1498507,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5139901997.00000,Bahnübergang Marling - Passaggio a Livello Marlengo,bus_stop,platform,SASA,no,,,Südtiroler Verkehrsverbund,no,,,,,,,,,,,,,,,,,,,,,46.6632722,11.1392278,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5140863681.00000,Rennweg,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6720587,11.159419,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5140886664.00000,Alpinistraße - via degli Alpini,bus_stop,platform,SASA,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6747383,11.1557262,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5140886665.00000,Alpinistraße,,stop_position,,,yes,,,,,,,,,,,,,,,,,,,,,,,,46.6747244,11.1557808,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5141459105.00000,Bahnhof Meran - Stazione die Merano,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.674299,11.1486654,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5141483832.00000,Wiesenhof,bus_stop,platform,SASA,no,,,Verkehrsverbund Südtirol,no,,,,,,,,,,,,,,,,,,,,,46.6769614,11.1443763,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5141483833.00000,Wiesenhof,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.676942,11.144392,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
5141549876.00000,Einkaufszentrum,,stop_position,SASA,,yes,,Verkehrsverbund Südtirol,,,,,,,,,,,,,,,,,,,,,,46.6795918,11.1333922,2,4,21,0,21,Bolzano,-,Bolzano,BZ,664502.76007,7397857497.19000
